session_id,viewer_id,streamer_id,stream_id,started_at,ended_at,duration_mins,chat_messages_sent,bits_cheered,followed_during,subscribed_during
SES013800,VWR00843,STR0034,SM00541,2024-01-31 09:48:00,2024-01-31 10:55:00,67,7,0,False,False
SES013801,VWR00696,STR0045,SM00715,2024-02-17 15:18:00,2024-02-17 16:55:00,97,14,0,False,False
SES013802,VWR00792,STR0071,SM01121,2024-02-29 13:10:00,2024-02-29 13:21:00,11,3,0,False,False
SES013803,VWR00887,STR0035,SM00571,2024-03-22 23:12:00,2024-03-23 00:25:00,73,1,0,False,False
SES013804,VWR00640,STR0021,SM00329,2024-01-03 22:16:00,2024-01-03 22:23:00,7,1,0,False,False
SES013805,VWR00769,STR0040,SM00641,2024-01-06 16:31:00,2024-01-06 17:49:00,78,16,0,True,False
SES013806,VWR00528,STR0003,SM00040,2024-02-27 21:42:00,2024-02-27 21:56:00,14,3,0,False,False
SES013807,VWR00804,STR0023,SM00356,2024-03-29 18:33:00,2024-03-29 20:41:00,128,2,0,False,False
SES013808,VWR00641,STR0020,SM00309,2024-01-20 20:09:00,2024-01-20 21:17:00,68,8,0,False,False
SES013809,VWR00894,STR0024,SM00376,2024-03-24 19:16:00,2024-03-24 22:23:00,187,13,0,False,False
SES013810,VWR00488,STR0058,SM00905,2024-01-09 10:41:00,2024-01-09 10:02:00,39,1,0,True,False
SES013811,VWR00956,STR0065,SM01013,2024-01-23 16:13:00,2024-01-23 16:20:00,7,0,0,False,False
SES013812,VWR00284,STR0074,SM01175,2024-02-04 20:12:00,2024-02-04 22:26:00,134,1,0,False,False
SES013813,VWR00889,STR0025,SM00401,2024-02-23 16:17:00,2024-02-23 16:53:00,36,1,0,False,False
SES013814,VWR00536,STR0071,SM01126,2024-02-22 15:06:00,2024-02-22 15:55:00,49,14,0,False,False
SES013815,VWR00902,STR0045,SM00721,2024-02-18 19:20:00,2024-02-18 19:39:00,19,0,0,False,False
SES013816,VWR00937,STR0017,SM00263,2024-01-09 21:30:00,2024-01-09 22:49:00,79,0,0,False,False
SES013817,VWR00906,STR0038,SM00613,2024-03-10 10:15:00,2024-03-10 11:54:00,99,18,0,False,False
SES013818,VWR00912,STR0014,SM00215,2024-02-05 10:35:00,2024-02-05 11:01:00,26,1,0,False,False
SES013819,VWR00950,STR0052,SM00820,2024-03-05 17:08:00,2024-03-05 17:35:00,27,0,0,False,False
SES013820,VWR00968,STR0073,SM01159,2024-01-17 18:31:00,2024-01-17 19:26:00,55,2,0,False,False
SES013821,VWR00877,STR0066,SM01044,2024-02-12 19:34:00,2024-02-12 21:37:00,123,4,0,True,False
SES013822,VWR00926,STR0071,SM01120,2024-01-13 18:48:00,2024-01-13 20:00:00,72,1,0,False,False
SES013823,VWR00971,STR0019,SM00298,2024-03-01 20:01:00,2024-03-01 21:24:00,83,3,0,False,False
SES013824,VWR00673,STR0005,SM00083,2024-01-16 22:01:00,2024-01-16 22:52:00,51,6,0,False,False
SES013825,VWR00723,STR0022,SM00348,2024-03-23 16:09:00,2024-03-23 16:24:00,15,0,0,True,False
SES013826,VWR00668,STR0036,SM00583,2024-03-24 15:49:00,2024-03-24 20:15:00,266,22,0,False,False
SES013827,VWR00539,STR0068,SM01069,2024-03-01 14:25:00,2024-03-01 14:55:00,30,4,4413,False,False
SES013828,VWR00992,STR0027,SM00439,2024-01-22 21:56:00,2024-01-22 22:20:00,24,2,0,False,False
SES013829,VWR00261,STR0039,SM00635,2024-02-07 16:02:00,2024-02-07 18:08:00,126,12,0,False,False
SES013830,VWR00798,STR0022,SM00352,2024-02-09 19:17:00,2024-02-09 19:29:00,12,0,0,False,False
SES013831,VWR00856,STR0046,SM00725,2024-03-12 09:13:00,2024-03-12 10:27:00,74,21,0,True,False
SES013832,VWR00998,STR0026,SM00420,2024-02-14 17:25:00,2024-02-14 17:40:00,15,4,0,False,False
SES013833,VWR00889,STR0063,SM00996,2024-03-25 19:40:00,2024-03-25 19:46:00,6,0,0,False,False
SES013834,VWR00792,STR0071,SM01130,2024-02-21 09:29:00,2024-02-21 10:13:00,44,8,0,False,False
SES013835,VWR00176,STR0008,SM00122,2024-03-22 10:54:00,2024-03-22 12:44:00,110,40,0,False,False
SES013836,VWR00882,STR0014,SM00204,2024-03-12 18:09:00,2024-03-12 20:09:00,120,3,2099,False,False
SES013837,VWR00903,STR0070,SM01110,2024-03-12 11:37:00,2024-03-12 11:54:00,17,1,0,False,False
SES013838,VWR00733,STR0024,SM00376,2024-03-24 19:51:00,2024-03-24 22:37:00,166,7,0,False,False
SES013839,VWR00536,STR0033,SM00531,2024-02-27 17:13:00,2024-02-27 17:22:00,9,6,0,False,False
SES013840,VWR00976,STR0026,SM00417,2024-03-19 20:37:00,2024-03-19 20:56:00,19,3,0,False,False
SES013841,VWR00285,STR0042,SM00671,2024-02-24 20:17:00,2024-02-24 20:42:00,25,0,0,False,False
SES013842,VWR00853,STR0030,SM00483,2024-01-20 16:57:00,2024-01-20 19:30:00,153,3,0,False,False
SES013843,VWR00554,STR0024,SM00381,2024-01-04 13:00:00,2024-01-04 13:39:00,39,3,0,False,False
SES013844,VWR00923,STR0003,SM00046,2024-02-08 10:18:00,2024-02-08 11:47:00,89,0,711,False,False
SES013845,VWR00772,STR0002,SM00034,2024-01-02 18:33:00,2024-01-02 18:58:00,25,1,2381,False,False
SES013846,VWR00852,STR0019,SM00295,2024-01-02 05:14:00,2024-01-02 05:59:00,45,0,0,False,False
SES013847,VWR00989,STR0033,SM00532,2024-01-07 22:13:00,2024-01-07 22:23:00,10,0,0,False,False
SES013848,VWR00888,STR0042,SM00661,2024-01-18 20:13:00,2024-01-18 20:29:00,16,4,3873,False,False
SES013849,VWR00639,STR0030,SM00482,2024-03-20 12:58:00,2024-03-20 13:58:00,60,5,0,True,False
SES013850,VWR00936,STR0001,SM00006,2024-01-09 15:57:00,2024-01-09 16:07:00,10,2,0,False,False
SES013851,VWR00921,STR0076,SM01192,2024-01-16 18:58:00,2024-01-16 19:33:00,35,5,0,False,False
SES013852,VWR00976,STR0059,SM00926,2024-02-13 18:29:00,2024-02-13 19:43:00,74,13,0,False,False
SES013853,VWR00927,STR0037,SM00598,2024-01-24 09:51:00,2024-01-24 10:08:00,17,5,0,False,False
SES013854,VWR00892,STR0039,SM00621,2024-02-13 15:54:00,2024-02-13 15:57:00,3,0,0,False,False
SES013855,VWR00866,STR0014,SM00207,2024-02-25 11:17:00,2024-02-25 11:52:00,35,0,0,False,False
SES013856,VWR00508,STR0044,SM00692,2024-02-25 18:45:00,2024-02-25 20:42:00,117,29,951,False,False
SES013857,VWR00991,STR0046,SM00727,2024-02-10 22:44:00,2024-02-10 22:57:00,13,0,0,False,False
SES013858,VWR00940,STR0014,SM00210,2024-03-16 12:47:00,2024-03-16 13:56:00,69,2,0,False,False
SES013859,VWR00723,STR0064,SM01005,2024-03-14 09:51:00,2024-03-14 11:36:00,105,3,0,False,False
SES013860,VWR00695,STR0030,SM00488,2024-03-30 13:15:00,2024-03-30 13:28:00,13,1,0,False,False
SES013861,VWR00474,STR0076,SM01195,2024-01-31 22:32:00,2024-01-31 22:38:00,6,2,0,False,False
SES013862,VWR00682,STR0067,SM01056,2024-02-08 10:11:00,2024-02-08 12:07:00,116,5,0,False,False
SES013863,VWR00914,STR0012,SM00183,2024-02-04 20:50:00,2024-02-04 21:49:00,59,0,0,False,False
SES013864,VWR00976,STR0026,SM00420,2024-02-14 16:59:00,2024-02-14 17:16:00,17,0,0,False,False
SES013865,VWR00866,STR0014,SM00213,2024-02-17 01:25:00,2024-02-17 02:16:00,51,9,0,False,False
SES013866,VWR00880,STR0039,SM00634,2024-03-29 14:09:00,2024-03-29 14:18:00,9,0,0,False,False
SES013867,VWR00366,STR0012,SM00178,2024-01-16 16:40:00,2024-01-16 17:24:00,44,3,0,False,False
SES013868,VWR00698,STR0002,SM00034,2024-01-02 19:04:00,2024-01-02 19:50:00,46,3,0,False,False
SES013869,VWR00888,STR0052,SM00811,2024-03-10 12:09:00,2024-03-10 15:45:00,216,4,0,False,False
SES013870,VWR00421,STR0054,SM00850,2024-03-13 02:01:00,2024-03-13 02:29:00,28,2,0,False,False
SES013871,VWR00682,STR0041,SM00657,2024-03-08 13:40:00,2024-03-08 13:51:00,11,0,7154,False,False
SES013872,VWR00935,STR0028,SM00452,2024-02-25 12:39:00,2024-02-25 12:41:00,2,0,0,False,False
SES013873,VWR00636,STR0027,SM00432,2024-03-10 20:33:00,2024-03-10 20:40:00,7,0,0,False,False
SES013874,VWR00800,STR0058,SM00900,2024-02-14 11:36:00,2024-02-14 12:51:00,75,5,0,False,False
SES013875,VWR00857,STR0066,SM01028,2024-03-13 23:14:00,2024-03-13 23:37:00,23,4,0,False,False
SES013876,VWR00936,STR0044,SM00707,2024-01-18 13:14:00,2024-01-18 14:33:00,79,5,0,False,False
SES013877,VWR00736,STR0055,SM00870,2024-01-29 20:56:00,2024-01-29 22:38:00,102,40,0,True,False
SES013878,VWR00951,STR0076,SM01198,2024-01-02 21:00:00,2024-01-02 22:44:00,104,26,0,False,False
SES013879,VWR00858,STR0013,SM00200,2024-01-08 22:08:00,2024-01-08 22:28:00,20,2,0,False,False
SES013880,VWR00867,STR0076,SM01199,2024-02-19 08:31:00,2024-02-19 08:45:00,14,1,0,True,False
SES013881,VWR00891,STR0015,SM00233,2024-01-29 22:57:00,2024-01-30 00:45:00,108,3,5579,False,False
SES013882,VWR00654,STR0073,SM01158,2024-02-25 16:36:00,2024-02-25 16:38:00,2,0,0,False,False
SES013883,VWR00880,STR0071,SM01121,2024-02-29 13:14:00,2024-02-29 13:17:00,3,0,0,False,False
SES013884,VWR00832,STR0051,SM00796,2024-02-26 17:35:00,2024-02-26 17:57:00,22,3,0,False,False
SES013885,VWR00993,STR0068,SM01080,2024-03-07 20:57:00,2024-03-07 22:47:00,110,1,0,False,False
SES013886,VWR00766,STR0009,SM00133,2024-01-18 16:55:00,2024-01-18 18:05:00,70,3,0,True,False
SES013887,VWR00898,STR0062,SM00975,2024-01-05 22:22:00,2024-01-06 00:20:00,118,2,7284,True,False
SES013888,VWR00874,STR0051,SM00796,2024-02-26 18:23:00,2024-02-26 18:40:00,17,0,0,True,False
SES013889,VWR00880,STR0060,SM00934,2024-03-27 18:07:00,2024-03-27 19:45:00,98,0,0,False,False
SES013890,VWR00864,STR0056,SM00881,2024-01-14 20:43:00,2024-01-14 20:39:00,4,0,0,False,False
SES013891,VWR00873,STR0063,SM00987,2024-03-21 15:57:00,2024-03-21 16:58:00,61,0,0,False,False
SES013892,VWR00801,STR0042,SM00661,2024-01-18 20:43:00,2024-01-18 20:47:00,4,0,0,False,False
SES013893,VWR00918,STR0012,SM00176,2024-03-18 18:57:00,2024-03-18 19:04:00,7,0,0,False,False
SES013894,VWR00782,STR0069,SM01097,2024-02-17 09:10:00,2024-02-17 10:01:00,51,0,0,False,False
SES013895,VWR00817,STR0047,SM00730,2024-03-13 13:22:00,2024-03-13 14:08:00,46,6,0,False,False
SES013896,VWR00869,STR0039,SM00628,2024-02-09 10:08:00,2024-02-09 11:38:00,90,30,0,False,False
SES013897,VWR00442,STR0052,SM00819,2024-03-19 11:10:00,2024-03-19 11:32:00,22,3,0,False,True
SES013898,VWR00758,STR0038,SM00614,2024-01-27 20:25:00,2024-01-27 20:38:00,13,0,0,False,False
SES013899,VWR00737,STR0055,SM00864,2024-03-10 10:10:00,2024-03-10 10:39:00,29,6,0,False,False
SES013900,VWR00861,STR0063,SM00991,2024-01-11 18:32:00,2024-01-11 19:36:00,64,0,0,False,False
SES013901,VWR00969,STR0072,SM01141,2024-02-23 14:16:00,2024-02-23 15:19:00,63,2,0,False,False
SES013902,VWR00866,STR0014,SM00211,2024-02-05 22:08:00,2024-02-05 22:29:00,21,7,0,False,False
SES013903,VWR00992,STR0014,SM00207,2024-02-25 10:12:00,2024-02-25 11:52:00,100,4,0,False,False
SES013904,VWR00979,STR0001,SM00010,2024-01-08 20:00:00,2024-01-08 20:18:00,18,6,0,False,False
SES013905,VWR00894,STR0016,SM00257,2024-03-24 15:14:00,2024-03-24 16:12:00,58,2,0,False,False
SES013906,VWR00992,STR0039,SM00621,2024-02-13 14:45:00,2024-02-13 16:07:00,82,0,0,False,False
SES013907,VWR00837,STR0074,SM01167,2024-02-10 21:44:00,2024-02-10 22:01:00,17,0,0,False,False
SES013908,VWR00799,STR0054,SM00849,2024-01-29 21:37:00,2024-01-29 22:07:00,30,0,0,False,False
SES013909,VWR00707,STR0004,SM00069,2024-03-07 08:56:00,2024-03-07 09:42:00,46,1,0,False,False
SES013910,VWR00914,STR0035,SM00560,2024-02-08 11:33:00,2024-02-08 11:40:00,7,1,5108,False,False
SES013911,VWR00590,STR0008,SM00122,2024-03-22 09:56:00,2024-03-22 11:12:00,76,1,0,False,False
SES013912,VWR00697,STR0025,SM00394,2024-02-13 16:36:00,2024-02-13 17:40:00,64,3,4430,False,False
SES013913,VWR00894,STR0060,SM00936,2024-02-28 10:30:00,2024-02-28 11:14:00,44,4,0,False,False
SES013914,VWR00377,STR0007,SM00104,2024-01-10 01:15:00,2024-01-10 01:29:00,14,0,0,False,False
SES013915,VWR00905,STR0054,SM00843,2024-02-03 11:43:00,2024-02-03 11:54:00,11,0,7277,False,False
SES013916,VWR00655,STR0001,SM00013,2024-02-10 15:48:00,2024-02-10 16:37:00,49,0,0,False,False
SES013917,VWR00871,STR0020,SM00318,2024-01-24 20:26:00,2024-01-24 22:16:00,110,1,0,False,False
SES013918,VWR00899,STR0012,SM00183,2024-02-04 22:18:00,2024-02-04 22:21:00,3,0,0,False,False
SES013919,VWR00317,STR0034,SM00550,2024-01-19 17:09:00,2024-01-19 17:24:00,15,0,0,False,False
SES013920,VWR00617,STR0033,SM00522,2024-02-27 14:36:00,2024-02-27 15:48:00,72,14,0,False,False
SES013921,VWR00900,STR0019,SM00288,2024-01-13 18:44:00,2024-01-13 19:23:00,39,3,0,True,False
SES013922,VWR00840,STR0043,SM00689,2024-02-01 11:09:00,2024-02-01 11:40:00,31,0,0,False,False
SES013923,VWR00869,STR0039,SM00625,2024-02-24 12:02:00,2024-02-24 13:18:00,76,20,0,False,False
SES013924,VWR00554,STR0024,SM00370,2024-01-01 21:02:00,2024-01-01 21:24:00,22,3,0,False,False
SES013925,VWR00848,STR0057,SM00892,2024-01-26 13:22:00,2024-01-26 13:35:00,13,1,0,False,False
SES013926,VWR00903,STR0052,SM00826,2024-01-07 10:13:00,2024-01-07 12:46:00,153,35,0,False,False
SES013927,VWR00873,STR0042,SM00665,2024-03-27 10:24:00,2024-03-27 11:45:00,81,5,0,False,False
SES013928,VWR00725,STR0044,SM00705,2024-03-03 21:42:00,2024-03-03 21:57:00,15,0,0,False,False
SES013929,VWR00900,STR0050,SM00780,2024-02-18 15:47:00,2024-02-18 16:01:00,14,3,0,False,False
SES013930,VWR00792,STR0052,SM00819,2024-03-19 11:50:00,2024-03-19 12:08:00,18,5,0,False,False
SES013931,VWR00930,STR0063,SM00981,2024-01-26 16:19:00,2024-01-26 16:42:00,23,3,0,False,False
SES013932,VWR00889,STR0036,SM00578,2024-01-30 09:14:00,2024-01-30 09:33:00,19,1,0,False,False
SES013933,VWR00969,STR0072,SM01136,2024-02-16 22:04:00,2024-02-16 23:23:00,79,12,0,False,False
SES013934,VWR00998,STR0040,SM00642,2024-03-10 14:31:00,2024-03-10 18:00:00,209,19,0,False,False
SES013935,VWR00424,STR0042,SM00665,2024-03-27 09:41:00,2024-03-27 11:19:00,98,5,0,False,False
SES013936,VWR00971,STR0056,SM00877,2024-01-06 22:56:00,2024-01-07 00:47:00,111,5,0,False,False
SES013937,VWR00352,STR0041,SM00645,2024-03-23 19:06:00,2024-03-23 19:51:00,45,0,0,True,False
SES013938,VWR00851,STR0050,SM00780,2024-02-18 15:35:00,2024-02-18 15:56:00,21,0,0,False,False
SES013939,VWR00512,STR0012,SM00184,2024-03-28 12:36:00,2024-03-28 14:28:00,112,0,0,False,False
SES013940,VWR00904,STR0067,SM01061,2024-01-26 14:42:00,2024-01-26 14:54:00,12,2,0,False,False
SES013941,VWR00732,STR0033,SM00529,2024-01-22 00:17:00,2024-01-22 01:06:00,49,9,0,False,False
SES013942,VWR00623,STR0032,SM00512,2024-01-11 10:13:00,2024-01-11 12:30:00,137,6,7656,False,False
SES013943,VWR01000,STR0011,SM00175,2024-01-06 18:28:00,2024-01-06 20:49:00,141,12,0,False,False
SES013944,VWR00665,STR0070,SM01111,2024-01-24 22:26:00,2024-01-24 23:45:00,79,2,5568,False,False
SES013945,VWR00611,STR0065,SM01016,2024-03-20 15:44:00,2024-03-20 16:10:00,26,0,0,False,False
SES013946,VWR00800,STR0024,SM00373,2024-01-18 17:25:00,2024-01-18 18:25:00,60,1,0,False,False
SES013947,VWR00937,STR0051,SM00797,2024-01-28 14:41:00,2024-01-28 16:03:00,82,0,0,False,False
SES013948,VWR00415,STR0074,SM01171,2024-01-31 15:39:00,2024-01-31 17:22:00,103,1,0,True,False
SES013949,VWR00873,STR0016,SM00240,2024-01-04 16:23:00,2024-01-04 17:55:00,92,26,0,False,False
SES013950,VWR00940,STR0008,SM00120,2024-03-19 20:03:00,2024-03-19 21:39:00,96,16,0,False,False
SES013951,VWR00779,STR0024,SM00374,2024-03-01 21:14:00,2024-03-01 22:00:00,46,9,3169,False,False
SES013952,VWR00858,STR0017,SM00265,2024-02-10 18:27:00,2024-02-10 18:49:00,22,1,0,False,False
SES013953,VWR00883,STR0008,SM00120,2024-03-19 20:47:00,2024-03-19 20:54:00,7,0,0,False,False
SES013954,VWR00502,STR0009,SM00138,2024-03-17 15:31:00,2024-03-17 15:44:00,13,3,0,False,False
SES013955,VWR00892,STR0065,SM01017,2024-03-19 08:01:00,2024-03-19 10:18:00,137,31,0,False,False
SES013956,VWR00942,STR0075,SM01183,2024-03-04 16:24:00,2024-03-04 17:21:00,57,0,0,False,False
SES013957,VWR00702,STR0046,SM00723,2024-03-05 20:56:00,2024-03-05 22:23:00,87,3,0,False,False
SES013958,VWR00622,STR0035,SM00563,2024-01-30 16:24:00,2024-01-30 20:00:00,216,8,0,False,False
SES013959,VWR00921,,SM00168,2024-01-07 13:46:00,2024-01-07 14:09:00,23,5,4716,False,False
SES013960,VWR00848,STR0001,SM00011,2024-01-17 12:05:00,2024-01-17 13:52:00,107,1,0,False,False
SES013961,VWR00951,STR0002,SM00031,2024-02-23 20:24:00,2024-02-23 20:27:00,3,0,0,False,False
SES013962,VWR00439,STR0034,SM00539,2024-01-08 18:02:00,2024-01-08 19:26:00,84,1,0,False,False
SES013963,VWR00999,STR0052,SM00828,2024-01-30 01:50:00,2024-01-30 01:54:00,4,0,0,False,False
SES013964,VWR00791,STR0070,SM01111,2024-01-25 02:00:00,2024-01-25 03:51:00,111,17,0,False,False
SES013965,VWR00881,STR0015,SM00219,2024-02-28 18:50:00,2024-02-28 19:47:00,57,2,0,False,False
SES013966,VWR00955,STR0074,SM01169,2024-01-17 10:24:00,2024-01-17 10:27:00,3,0,9819,False,False
SES013967,VWR00225,STR0030,SM00477,2024-03-10 12:29:00,2024-03-10 12:57:00,28,3,0,False,False
SES013968,VWR00978,STR0028,SM00446,2024-02-09 20:02:00,2024-02-09 20:12:00,10,0,0,False,False
SES013969,VWR00972,STR0021,SM00335,2024-01-28 00:17:00,2024-01-28 00:28:00,11,1,0,False,False
SES013970,VWR00915,STR0003,SM00050,2024-01-13 22:54:00,2024-01-13 22:59:00,5,0,0,False,False
SES013971,VWR00867,STR0076,SM01193,2024-02-12 15:50:00,2024-02-12 18:31:00,161,31,0,False,False
SES013972,VWR00289,STR0036,SM00577,2024-02-04 15:47:00,2024-02-04 16:09:00,22,5,0,False,False
SES013973,VWR00987,STR0036,SM00588,2024-03-17 18:14:00,2024-03-17 18:19:00,5,0,0,False,False
SES013974,VWR00506,STR0010,SM00159,2024-03-01 15:01:00,2024-03-01 15:39:00,38,1,0,False,False
SES013975,VWR00724,STR0013,SM00198,2024-03-14 13:26:00,2024-03-14 14:46:00,80,7,0,False,False
SES013976,VWR00459,STR0012,SM00187,2024-02-08 17:40:00,2024-02-08 18:38:00,58,10,0,False,False
SES013977,VWR00326,STR0046,SM00728,2024-02-18 10:34:00,2024-02-18 10:48:00,14,6,0,False,False
SES013978,VWR00354,STR0061,SM00947,2024-03-22 22:04:00,2024-03-22 22:14:00,10,0,2587,False,False
SES013979,VWR00459,STR0059,SM00932,2024-02-10 13:41:00,2024-02-10 13:59:00,18,2,0,True,False
SES013980,VWR00525,STR0058,SM00903,2024-02-13 15:57:00,2024-02-13 16:49:00,52,1,0,False,False
SES013981,VWR00694,STR0017,SM00261,2024-03-05 17:11:00,2024-03-05 17:31:00,20,0,0,True,False
SES013982,VWR00734,STR0037,SM00599,2024-01-24 23:18:00,2024-01-24 23:28:00,10,0,0,False,False
SES013983,VWR00832,STR0037,SM00600,2024-02-22 14:49:00,2024-02-22 15:43:00,54,1,0,False,False
SES013984,VWR00347,STR0027,SM00426,2024-01-06 18:08:00,2024-01-06 18:27:00,19,5,0,False,False
SES013985,VWR00921,STR0009,SM00146,2024-03-22 16:35:00,2024-03-22 19:57:00,202,8,0,False,False
SES013986,VWR00934,STR0054,SM00853,2024-01-16 22:03:00,2024-01-16 23:44:00,101,0,0,False,False
SES013987,VWR00901,STR0043,SM00681,2024-01-18 11:06:00,2024-01-18 12:46:00,100,10,0,False,False
SES013988,VWR00469,STR0026,SM00403,2024-01-12 13:41:00,2024-01-12 16:55:00,194,55,0,False,False
SES013989,VWR00860,STR0005,SM00083,2024-01-16 16:50:00,2024-01-16 17:06:00,16,0,0,False,False
SES013990,VWR01000,STR0059,SM00913,2024-02-17 16:51:00,2024-02-17 17:04:00,13,0,0,False,False
SES013991,VWR00984,STR0011,SM00172,2024-03-22 14:15:00,2024-03-22 15:11:00,56,6,0,False,False
SES013992,VWR00814,STR0049,SM00770,2024-01-30 16:57:00,2024-01-30 17:23:00,26,0,7441,False,False
SES013993,VWR00933,STR0007,SM00105,2024-02-18 19:27:00,2024-02-18 21:18:00,111,10,0,True,False
SES013994,VWR00895,STR0074,SM01174,2024-02-05 19:37:00,2024-02-05 20:07:00,30,0,0,False,False
SES013995,VWR00952,STR0069,SM01097,2024-02-17 09:08:00,2024-02-17 10:02:00,54,4,0,False,False
SES013996,VWR00884,STR0019,SM00288,2024-01-13 18:59:00,2024-01-13 19:34:00,35,3,0,False,False
SES013997,VWR00946,STR0004,SM00061,2024-02-18 12:29:00,2024-02-18 12:42:00,13,0,0,False,False
SES013998,VWR00870,STR0074,SM01168,2024-01-06 14:17:00,2024-01-06 15:00:00,43,0,0,False,False
SES013999,VWR00854,STR0054,SM00846,2024-01-02 21:01:00,2024-01-02 23:17:00,136,13,0,False,False
SES014000,VWR00753,STR0018,SM00283,2024-03-09 13:07:00,2024-03-09 13:30:00,23,2,0,False,False
SES014001,VWR00772,STR0020,SM00306,2024-02-10 21:30:00,2024-02-10 21:42:00,12,0,0,False,True
SES014002,VWR00891,STR0028,SM00450,2024-01-10 20:15:00,2024-01-10 20:35:00,20,1,0,False,False
SES014003,VWR00962,STR0018,SM00282,2024-01-30 01:30:00,2024-01-30 01:57:00,27,1,0,False,False
SES014004,VWR00885,STR0020,SM00313,2024-03-19 23:53:00,2024-03-20 00:49:00,56,4,0,False,False
SES014005,VWR00950,STR0076,SM01199,2024-02-19 08:03:00,2024-02-19 08:30:00,27,1,0,False,True
SES014006,VWR00784,STR0010,SM00153,2024-01-08 11:47:00,2024-01-08 14:23:00,156,11,0,False,False
SES014007,VWR00518,STR0012,SM00182,2024-03-12 13:10:00,2024-03-12 13:23:00,13,0,0,False,False
SES014008,VWR00807,STR0048,SM00748,2024-02-16 22:18:00,2024-02-16 22:28:00,10,0,0,True,False
SES014009,VWR00712,STR0037,SM00602,2024-03-19 13:51:00,2024-03-19 15:48:00,117,4,0,False,False
SES014010,VWR00251,STR0059,SM00919,2024-01-08 13:06:00,2024-01-08 13:51:00,45,1,0,False,False
SES014011,VWR00188,STR0014,SM00216,2024-01-24 10:58:00,2024-01-24 12:29:00,91,0,0,False,False
SES014012,VWR00939,STR0059,SM00914,2024-01-06 10:25:00,2024-01-06 11:10:00,45,0,0,False,False
SES014013,VWR00284,STR0036,SM00581,2024-03-09 22:01:00,2024-03-09 23:32:00,91,11,0,False,False
SES014014,VWR00686,STR0034,SM00551,2024-02-01 21:22:00,2024-02-01 21:27:00,5,0,0,False,False
SES014015,VWR00453,STR0017,SM00261,2024-03-05 16:12:00,2024-03-05 16:41:00,29,5,0,False,False
SES014016,VWR00841,STR0016,SM00257,2024-03-24 15:21:00,2024-03-24 15:52:00,31,1,0,False,False
SES014017,VWR00942,STR0011,SM00175,2024-01-06 17:37:00,2024-01-06 20:13:00,156,1,0,False,False
SES014018,VWR00868,STR0002,SM00022,2024-02-19 14:31:00,2024-02-19 15:40:00,69,2,0,False,False
SES014019,VWR00947,STR0056,SM00883,2024-02-07 09:31:00,2024-02-07 10:47:00,76,3,724,False,False
SES014020,VWR00524,STR0048,SM00753,2024-01-19 21:51:00,2024-01-19 21:58:00,7,1,0,False,False
SES014021,VWR00932,STR0006,SM00101,2024-01-18 12:08:00,2024-01-18 12:41:00,33,0,0,False,False
SES014022,VWR00293,STR0049,SM00769,2024-02-10 17:08:00,2024-02-10 17:21:00,13,1,0,False,True
SES014023,VWR00905,STR0003,SM00051,2024-02-21 11:16:00,2024-02-21 11:55:00,39,1,0,False,False
SES014024,VWR00924,STR0053,SM00834,2024-01-23 19:08:00,2024-01-23 20:20:00,72,1,0,False,False
SES014025,VWR00409,STR0035,SM00557,2024-02-16 14:06:00,2024-02-16 14:55:00,49,11,0,False,False
SES014026,VWR00052,STR0066,SM01041,2024-01-23 23:23:00,2024-01-24 00:34:00,71,11,0,True,False
SES014027,VWR00905,STR0035,SM00563,2024-01-30 16:08:00,2024-01-30 17:39:00,91,11,0,False,False
SES014028,VWR00917,STR0035,SM00557,2024-02-16 14:16:00,2024-02-16 14:29:00,13,6,0,False,False
SES014029,VWR00922,STR0033,SM00532,2024-01-07 22:26:00,2024-01-07 22:47:00,21,1,8120,False,False
SES014030,VWR00862,STR0029,SM00471,2024-01-06 17:02:00,2024-01-06 18:01:00,59,8,0,False,False
SES014031,VWR00398,STR0029,SM00473,2024-01-25 02:45:00,2024-01-25 03:20:00,35,2,0,False,False
SES014032,VWR00683,STR0051,SM00793,2024-02-05 09:06:00,2024-02-05 10:40:00,94,3,0,False,False
SES014033,VWR00872,STR0024,SM00366,2024-01-13 15:04:00,2024-01-13 15:21:00,17,0,0,False,False
